#{"t_start": 1638265064.2204406, "env_id": "PathColav3d-v0"}
r,l,t
-5660.180143,1,6.989554
-1066.512233,1,7.016482
-1399.648344,1,7.034434
-1328.565313,1,7.040434
-2177.919279,1,7.05039
-3011.313864,2,7.064354
-1086.59096,1,7.071333
-4788.809513,1,7.082304
-7712.09585,2,7.09527
-3511.785185,2,7.105243
-3982.407857,1,7.111227
-2229.379718,1,7.117211
-3093.421563,1,7.123195
-2303.3737,1,7.129179
-3546.698257,1,7.13616
-7130.166777,2,7.148128
-1099.493488,1,7.154112
-1986.69568,1,7.161094
-2744.788792,2,7.173064
-3715.622892,1,7.180045
-3764.452553,1,7.187012
-4392.285373,3,7.204966
-1670.446417,2,7.218186
-2993.928922,1,7.224172
-3078.040081,1,7.232151
-7154.222501,2,7.245972
-1825.180258,3,7.263923
-2497.617275,1,7.269908
-3289.353371,1,7.27789
-1464.66684,1,7.284868
-2181.674517,1,7.29085
-2655.260136,4,7.315785
-3419.878096,2,7.330745
-1203.068753,1,7.336609
-2599.158058,1,7.343595
-2106.864823,1,7.350575
-5200.560423,2,7.36354
-1280.369837,1,7.370522
-2036.839101,1,7.377504
-1376.454949,1,7.384483
-8001.640352,2,7.398448
-1892.667192,1,7.405427
-5336.23603,2,7.418392
-1223.033324,1,7.424376
-2298.130279,1,7.432355
-3256.377409,1,7.439338
-2943.349007,2,7.451328
-1090.319544,1,7.45729
-1738.903109,1,7.465269
-1173.295408,2,7.477238
-2262.065954,1,7.484219
-2305.99626,1,7.490205
-5701.746133,1,7.499218
-2843.913103,1,7.506163
-2760.05866,2,7.519433
-3664.908298,1,7.525416
-6982.755378,3,7.543369
-1498.177755,1,7.550349
-3382.902856,1,7.556334
-3309.332636,1,7.563328
-4543.302101,1,7.5693
-2692.265042,1,7.576284
-5263.823513,2,7.58825
-3769.326457,1,7.59523
-1100.42262,2,7.608195
-1184.849919,1,7.615178
-2336.645611,2,7.627149
-2385.635059,1,7.633129
-1029.415322,2,7.646094
-1102.01863,2,7.658062
-1888.485655,1,7.66604
-2995.470338,1,7.672025
-2756.779253,2,7.685022
-3670.201175,1,7.691658
-5580.662389,2,7.705586
-1772.829668,2,7.721545
-4687.373176,2,7.73451
-3455.001782,2,7.747522
-1498.059864,1,7.753458
-4289.510553,3,7.772407
-4408.518871,2,7.784376
-5778.556821,2,7.798339
-2917.431905,1,7.804323
-2774.934236,3,7.823272
-1891.774406,1,7.830253
-1176.072994,2,7.841223
-1051.501253,1,7.849203
-3656.323562,1,7.855186
-6400.159656,1,7.863165
-1307.358722,1,7.869183
-1853.504323,1,7.876136
-5110.187277,1,7.882732
-3623.04,1,7.888751
-5588.516623,2,7.901685
-1718.198878,1,7.908668
-3994.385257,1,7.915647
-5998.173329,1,7.92263
-1168.6424,1,7.930607
-3836.204159,1,7.937589
-2162.026036,1,7.944582
-1110.256536,1,7.950588
-1682.231119,1,7.957535
-2268.250974,1,7.96455
-2598.217428,1,7.971499
-1661.202568,1,7.981473
-9063.643806,2,8.006407
-1647.836302,1,8.022362
-1978.327789,1,8.035327
-1006.662823,1,8.044304
-7200.0,1,8.05328
-3869.518616,2,8.068238
-1489.745562,1,8.076223
-2112.932118,1,8.084197
-4320.973545,1,8.091178
-3989.962898,1,8.101151
-4455.872791,1,8.107134
-2860.917132,1,8.114117
-1281.319435,1,8.121097
-1354.804305,1,8.127083
-3067.595412,1,8.135062
-2798.263971,1,8.141045
-3623.04,1,8.150036
-1561.182213,1,8.157001
-1830.001105,1,8.165977
-3242.938351,1,8.172959
-2771.08105,1,8.182933
-2237.782877,2,8.196903
-1801.481777,2,8.20687
-2751.051558,1,8.215847
-3288.419976,1,8.222834
-4114.370134,1,8.230803
-7200.0,1,8.236787
-2731.961881,2,8.249787
-1392.4869,4,8.275684
-2133.167634,1,8.282667
-4757.941789,1,8.290645
-1250.557657,4,8.322313
-1491.724501,1,8.331225
-2897.681725,2,8.345187
-4031.475789,2,8.362141
-7971.327179,2,8.376104
-1343.548094,1,8.383118
-5202.535282,1,8.38907
-2046.948856,2,8.40403
-5570.330622,1,8.410014
-2295.720565,1,8.416996
-4319.14265,1,8.424973
-7683.078471,2,8.440967
-1283.459825,1,8.449907
-2332.268708,1,8.456923
-2751.84545,2,8.467895
-1793.625303,2,8.481822
-1320.197095,1,8.487806
-3132.885376,1,8.495309
-3021.970598,1,8.50133
-7551.53829,2,8.514293
-1262.44153,1,8.521738
-4443.220118,1,8.528722
-3193.685178,1,8.534705
-1638.937555,1,8.541687
-2303.088527,2,8.554704
-2133.25403,1,8.56368
-3228.648887,3,8.583627
-3425.324133,3,8.603573
-5953.355091,4,8.628695
-3632.461125,1,8.636639
-1278.995576,1,8.642658
-3224.354786,1,8.650602
-3203.520751,2,8.662569
-6746.175325,2,8.675537
-1177.6652,1,8.682516
-1027.687901,1,8.689497
-3076.751004,2,8.701464
-1139.377192,1,8.708446
-2714.862537,2,8.720414
-2530.830372,2,8.73338
-3134.261593,1,8.739363
-1630.228221,1,8.747093
-1879.227162,1,8.754077
-2832.786413,1,8.760062
-1927.407347,1,8.767043
-1575.394747,2,8.780006
-1944.96423,1,8.78699
-1896.865831,1,8.794002
-4253.352199,2,8.805939
-4185.63368,2,8.820899
-4613.405384,2,8.832867
-3122.397134,1,8.838851
-1192.226951,1,8.845832
-2019.469668,1,8.852836
-2003.63453,1,8.859796
-3526.250587,1,8.868794
-6237.938225,2,8.88194
-2373.991692,1,8.887923
-4199.427212,1,8.895901
-4261.31977,1,8.901909
-3608.289503,1,8.908867
-3783.896354,1,8.916243
-1148.88666,1,8.92326
-1950.770717,2,8.937495
-1852.669003,1,8.945476
-2486.83673,1,8.952458
-3514.195851,2,8.96642
-4000.015462,1,8.973172
-2020.602712,1,8.981153
-2304.73774,1,8.987137
-2321.481551,1,8.994153
-6192.011842,1,9.000134
-2922.584231,1,9.007085
-1688.42343,1,9.014066
-5044.601199,4,9.037004
-7177.032216,1,9.044983
