,Time,$N$,$E$,$D$,$\phi$,$\theta$,$\psi$,$u$,$v$,$w$,$p$,$q$,$r$,$\eta$,$\delta_r$,$\delta_s$,$\F_4$,$\tilde{u}$,$\tilde{\chi}$,e,$\tilde{\upsilon}$,h,$u_c$,$v_c$,$w_c$
120,6.050000000000001,108.72759365512228,-8.472797192378998,71.12998098940481,-1.952368739621863,-0.8446388727824345,-2.2266129485015225,0.7533063326201423,-35.07077721902008,21.053104051617428,0.03311972737704529,0.08720448821798171,-0.2309591224417092,0.16913717240095139,0.1665484383702278,0.16719870641827583,0.1671695038676262,0.5546814826978868,-0.43807600603179736,-8.183061249001298,-0.5952601695996373,70.2958575218858,0.0,0.0,0.0
121,6.1000000000000005,110.5674692945074,-8.754424031165522,71.97847621257058,-1.9509983237687385,-0.8569799642357707,-2.226231032580337,1.1200685705745794,-35.37304614647014,20.99753517156153,0.037191408297568146,0.07710929718169432,-0.23210453297942893,0.16596874594688416,0.16325924545526505,0.1640262007713318,0.16387217491865158,0.3733468336899288,-0.4400271026963999,-8.472797192378998,-0.5961357884467731,71.12998098940481,0.0,0.0,0.0
122,6.15,112.41550171127936,-9.027067181131992,72.84100185030347,-1.9499776583610056,-0.8691872521161872,-2.2251211771531385,1.4908221803880872,-35.671255046651815,20.942752995148233,0.041130251123880815,0.06694422534073383,-0.23334707077592629,0.16274019330739975,0.15990927815437317,0.1607935018837452,0.1605180725455284,0.1899657147127103,-0.44153687307709716,-8.754424031165522,-0.5969881358840047,71.97847621257058,0.0,0.0,0.0
123,6.2,114.27194935185946,-9.289866602766581,73.71718011284746,-1.949352240714005,-0.8812648540055479,-2.223247537084536,1.8654683382720565,-35.96535889651461,20.888618993431827,0.04495612321440537,0.05671060283578413,-0.2346860697492959,0.15945155918598175,0.15649795532226562,0.15750081092119217,0.1571069173514843,0.004588909805956387,-0.4426326771277599,-9.027067181131992,-0.5978147239076773,72.84100185030347,0.0,0.0,0.0
124,6.25,116.13707119958471,-9.54197582383332,74.60659844755475,-1.9491685692398053,-0.8932163131146473,-2.2205722078172223,2.2439107513642464,-36.25531016202061,20.834985208513285,0.048689917993365694,0.04640971906499712,-0.23612130638211984,0.15610237419605255,0.15302415937185287,0.1541477032005787,0.1536378264427185,-0.18273416913602825,-0.44333932970086337,-9.289866602766581,-0.5986131446939313,73.71718011284746,0.0,0.0,0.0
125,6.300000000000001,118.01112539587754,-9.782560675115587,75.5088112529943,-1.9494742234825684,-0.9050445089241372,-2.2170551010412405,2.6260554317706,-36.54105897663506,20.782996737110313,0.051876680803906894,0.04466773063582592,-0.2362347325310113,0.15419825166463852,0.1536758691072464,0.1539648212492466,0.1542036384344101,-0.3719553756821232,-0.4436792581003382,-9.54197582383332,-0.5993811011145643,74.60659844755475,0.0,0.0,0.0
126,6.3500000000000005,119.89440473476206,-10.010849300547179,76.42332670629607,-1.9497982109823884,-0.9168450997707716,-2.2133449964948575,3.01181045497416,-36.822553316017405,20.73243221545472,0.054127268289824594,0.04498749161262153,-0.23597708847373744,0.15333719551563263,0.1535802036523819,0.15352369844913483,0.15392480045557022,-0.5630277158853001,-0.44368048531474663,-9.782560675115587,-0.6001115932291836,75.5088112529943,0.0,0.0,0.0
127,6.4,121.78695429639983,-10.226359202902238,77.35005460054107,-1.9500610276897543,-0.9286388950276332,-2.2096039971964605,3.401113615334283,-37.09976276295159,20.683160596310127,0.055794934621081864,0.04469077762376237,-0.23577705826610346,0.15266244113445282,0.1528329849243164,0.15273082628846169,0.15306035801768303,-0.7559052274870799,-0.4434127473238368,-10.010849300547179,-0.6008746385085174,76.42332670629607,0.0,0.0,0.0
128,6.45,123.6887617037514,-10.428743328784138,78.28896461156177,-1.9503317456921516,-0.9404173082647738,-2.20578226420959,3.793908705131289,-37.372658920973954,20.635311009197828,0.05717506536793233,0.04462344060561019,-0.2355197986587884,0.15207018703222275,0.15236547589302063,0.1521882712841034,0.15253613144159317,-0.9505568076671416,-0.44291563687270075,-10.226359202902238,-0.6016809956915176,77.35005460054107,0.0,0.0,0.0
129,6.5,125.59983809453846,-10.617696023249804,79.23996277358003,-1.950611945743272,-0.9521819064244106,-2.2018964791391347,4.190136642422401,-37.641209529830064,20.588890691901323,0.05837942883281732,0.044514473212284765,-0.23525591399520654,0.15152256935834885,0.1518409699201584,0.15163543447852135,0.15197674557566643,-1.0,-0.44221035920202756,-10.428743328784138,-0.6025197260723216,78.28896461156177,0.0,0.0,0.0
130,6.550000000000001,127.52018750588854,-10.792943853054506,80.2029514215716,-1.950915624261984,-0.9639315884308828,-2.197940767572114,4.589738529155399,-37.905382377320976,20.54392550339941,0.05947502455932172,0.04444216142032947,-0.23497935589402932,0.15099654346704483,0.15134648233652115,0.1511194221675396,0.15146087855100632,-1.0,-0.4413154649719699,-10.617696023249804,-0.6033899328440332,79.23996277358003,0.0,0.0,0.0
131,6.6000000000000005,129.44981434979388,-10.954229360916083,81.17781997594145,-1.951248605333075,-0.9756663909027443,-2.1939152368041004,4.9926548863164095,-38.165145001142285,20.500425570634732,0.06049276807743198,0.04437873953259559,-0.23469855096191186,0.1504822075366974,0.1508471891283989,0.15060927718877792,0.15094630792737007,-1.0,-0.44024512060044074,-10.792943853054506,-0.6042890112538365,80.2029514215716,0.0,0.0,0.0
132,6.65,131.38872015794016,-11.101306195932635,82.16445239615233,-1.9516173789950273,-0.9873862144069072,-2.1898172875187805,5.3988259983526765,-38.420465202580246,20.458400418866457,0.06145030240511447,0.044331031632574784,-0.2344155868515374,0.14997419714927673,0.1503504440188408,0.15010663121938705,0.15043779462575912,-1.0,-0.4390112502753256,-10.954229360916083,-0.6052155421108715,81.17781997594145,0.0,0.0,0.0
133,6.7,133.3369042207813,-11.233935625119367,83.16272707398905,-1.9520273934919221,-0.9990911686666175,-2.18564453930881,5.808191886553329,-38.67131107160703,20.417856388205905,0.062357196450788265,0.04429536416924667,-0.23413338270038384,0.14946989715099335,0.14985238015651703,0.14960681274533272,0.14992984011769295,-1.0,-0.43762384181776387,-11.101306195932635,-0.606168038341516,82.16445239615233,0.0,0.0,0.0
134,6.75,135.29436325555608,-11.35188495328365,84.17251800005133,-1.9524842027977598,-1.0107814187349184,-2.1813939378017313,6.220692377260091,-38.917651056242704,20.378798655643713,0.06321951741207489,0.044271907660216187,-0.23385380711406487,0.14896812289953232,0.14935386925935745,0.14910943061113358,0.14942262321710587,-1.0,-0.43609139822400667,-11.233935625119367,-0.6071451778634002,83.16272707398905,0.0,0.0,0.0
135,6.800000000000001,137.26109151328515,-11.454926559300544,85.19369497676377,-1.9529933864003506,-1.0224572072957328,-2.1770620739631643,6.636267124918221,-39.159453968294414,20.341231073420925,0.06404143820492897,0.04425985945848808,-0.23357854094356315,0.14846809208393097,0.14885446429252625,0.14861352369189262,0.14891531690955162,-1.0,-0.4344211454512553,-11.35188495328365,-0.6081456549113089,84.17251800005133,0.0,0.0,0.0
136,6.8500000000000005,139.2370807909042,-11.542837335787606,86.2261238920835,-1.9535607437898983,-1.0341188277446358,-2.172645074911387,7.054855639399576,-39.396688988409494,20.30515657609611,0.06482639913808884,0.04425841647015363,-0.23330895211547628,0.1479695811867714,0.1483544111251831,0.14811887964606285,0.14840802177786827,-1.0,-0.4326191938269931,-11.454926559300544,-0.6091681985205434,85.19369497676377,0.0,0.0,0.0
137,6.9,141.22232049281484,-11.615398306459754,87.26966685660287,-1.9541923669934373,-1.045766609045765,-2.168138572287482,7.476397304574835,-39.62932566282051,20.270577209756993,0.06557716314792113,0.04426751114645329,-0.23304611351341023,0.14747221022844315,0.14785384386777878,0.14762527495622635,0.14790073782205582,-1.0,-0.4306906435739536,-11.542837335787606,-0.6102115557181808,86.2261238920835,0.0,0.0,0.0
138,6.95,143.21679768579608,-11.672394317135385,88.32418231658953,-1.9548946568364423,-1.0574009149827148,-2.163537732833256,7.900831391794062,-39.85733390082286,20.23749418027856,0.06629638256959677,0.04428647926975007,-0.2327910086140038,0.14697584509849548,0.1473526954650879,0.14713246375322342,0.1473933756351471,-1.0,-0.4286396573441044,-11.615398306459754,-0.6112744923813642,87.26966685660287,0.0,0.0,0.0
139,7.0,145.22049713110957,-11.713613802993665,89.38952518134535,-1.9556744238136072,-1.0690221280211993,-2.158837157577526,8.328097072174417,-40.080683973380545,20.205907970961434,0.06698642438184112,0.04431489977885893,-0.2325444689020516,0.14648037403821945,0.1468511000275612,0.14664039015769958,0.14688601344823837,-1.0,-0.4264695173573363,-11.672394317135385,-0.6123557992729816,88.32418231658953,0.0,0.0,0.0
140,7.050000000000001,147.23340132680795,-11.738848559539619,90.46554691433836,-1.956538938543016,-1.0806306456567336,-2.1540308510325024,8.758133424075385,-40.29934651172058,20.175818360431855,0.06764942863675423,0.04435282217917206,-0.23230713363736882,0.14598557353019714,0.14634914696216583,0.146148931235075,0.14637869596481323,-1.0,-0.4241826561482049,-11.713613802993665,-0.6134542890239294,89.38952518134535,0.0,0.0,0.0
141,7.1000000000000005,149.2554905378935,-11.74789354199121,91.5520956260171,-1.9574959627896331,-1.0922268790411471,-2.1491122092512063,9.19087943911882,-40.51329250659891,20.147224425691956,0.06828748118670756,0.04439926116245645,-0.23207972701638951,0.14549144357442856,0.1458466351032257,0.14565788581967354,0.14587121084332466,-1.0,-0.4217806771241326,-11.738848559539619,-0.6145687988226577,90.46554691433836,0.0,0.0,0.0
142,7.15,151.28674280538738,-11.740546689183118,92.64901618657608,-1.9585539182751022,-1.103811236022774,-2.1440738424434995,9.626274027375286,-40.72249330958202,20.120124706128795,0.06890304892786374,0.044454599849603545,-0.23186273183673634,0.14499782770872116,0.1453438103199005,0.14516737684607506,0.14536388218402863,-1.0,-0.4192643605734782,-11.74789354199121,-0.615698195382564,91.5520956260171,0.0,0.0,0.0
143,7.2,153.3271339853554,-11.716608743427345,93.75615027305108,-1.9597218269778347,-1.1153841337852688,-2.1389076334658372,10.064256018314824,-40.926920631543254,20.094517032677533,0.06949804525618526,0.04451846286620363,-0.2316567247733475,0.14450450241565704,0.1448403149843216,0.14467703551054,0.14485624060034752,-1.0,-0.4166336511264193,-11.740546689183118,-0.6168413656645598,92.64901618657608,0.0,0.0,0.0
144,7.25,155.37663772321295,-11.67588303005466,94.8733365089476,-1.9610095029622574,-1.1269459870569705,-2.1336045655182843,10.504764164423946,-41.12654654699346,20.07039870895538,0.07007432442076916,0.04459033721954571,-0.23146222438663255,0.14401140064001083,0.14433614909648895,0.14418677240610123,0.14434827491641045,-1.0,-0.4138876247991891,-11.716608743427345,-0.6179972325543105,93.75615027305108,0.0,0.0,0.0
145,7.300000000000001,157.4352254617725,-11.618175286275418,96.00041053153076,-1.9624276803386913,-1.1384972003172962,-2.1281545969378506,10.947737141961397,-41.32134349339271,20.047766547220107,0.07063373573179256,0.04467035557653925,-0.23127969559282074,0.1435183882713318,0.1438313126564026,0.1436965875327587,0.1438399851322174,-1.0,-0.4110244538973002,-11.67588303005466,-0.6191647438181419,94.8733365089476,0.0,0.0,0.0
146,7.3500000000000005,159.50286644663254,-11.543293494149449,97.13720504917043,-1.9639880801479341,-1.1500381746490418,-2.1225466023742343,11.393113550037878,-41.51128427097315,20.026616828969864,0.07117829860037375,0.044758458398006996,-0.23110961224883805,0.14302528649568558,0.1433255821466446,0.14320626854896545,0.14333118125796318,-1.0,-0.4080413475537253,-11.618175286275418,-0.62034287061635,96.00041053153076,0.0,0.0,0.0
147,7.4,161.57952770458965,-11.451047706972252,98.28354992919476,-1.9657035674935175,-1.1615693012948554,-2.1167682056395836,11.840831911200068,-41.69634204317147,20.006945364303,0.07170992097208975,0.04485472729481344,-0.23095254208892596,0.14253198355436325,0.14281875640153885,0.14271573722362518,0.14282163977622986,-1.0,-0.40493447048215614,-11.543293494149449,-0.6215306119414622,97.13720504917043,0.0,0.0,0.0
148,7.45,163.6651740177113,-11.341249851607191,99.4392722768505,-1.9675883188300411,-1.173090964879677,-2.1108056195531804,12.290830670718847,-41.87649033711675,19.988747479470565,0.07223012181094096,0.04495877137976809,-0.230809066258371,0.1420382559299469,0.14231058955192566,0.14222468063235283,0.14231103658676147,-1.0,-0.40169883583833776,-11.451047706972252,-0.6227269923606735,98.28354992919476,0.0,0.0,0.0
149,7.5,165.75976789179512,-11.21371352880412,100.60419650500393,-1.9696580948569216,-1.1846035304272016,-2.1046433885051465,12.743048196624066,-42.05170304118122,19.972018152998587,0.07274047275117486,0.04507107286445348,-0.23067974355071796,0.14154396951198578,0.14180105924606323,0.14173314347863197,0.14179936051368713,-1.0,-0.3983281738530152,-11.341249851607191,-0.6239310594584488,99.4392722768505,0.0,0.0,0.0
150,7.550000000000001,167.86326954392908,-11.068253856080963,101.77814436196063,-1.9719303831842938,-1.1961073536333604,-2.0982642519041037,13.197422777398026,-42.22195440061377,19.956751953949333,0.07324288756907445,0.04519136606275896,-0.23056529816240084,0.14104905724525452,0.14128978550434113,0.1412409134209156,0.14128629863262177,-1.0,-0.3948147743205347,-11.21371352880412,-0.625141875656436,100.60419650500393,0.0,0.0,0.0
151,7.6000000000000005,169.9756368537064,-10.904687291516082,102.96093500376988,-1.974424751074031,-1.2076027677773638,-2.091648767214788,13.653892621916693,-42.387219013671505,19.94294310569414,0.07373871989909114,0.04532036512786064,-0.23046638276427997,0.14055318385362625,0.14077667891979218,0.14074785634875298,0.14077164977788925,-1.0,-0.391149279083546,-11.068253856080963,-0.6263585227721248,101.77814436196063,0.0,0.0,0.0
152,7.65,172.09682532611524,-10.722831412838003,104.15238502446395,-1.9771630924273655,-1.2190900918451504,-2.0847751002557677,14.112395857253123,-42.54747182531097,19.930585457584108,0.07422950085334935,0.045457870881163945,-0.23038391377776873,0.14005627110600471,0.1402612254023552,0.1402537152171135,0.1402549333870411,-1.0,-0.3873204211805156,-10.904687291516082,-0.6275800926365119,102.96093500376988,0.0,0.0,0.0
153,7.7,174.22678802691152,-10.522504744069481,105.3523085218568,-1.9801701353302075,-1.2305696159445811,-2.0776185002099186,14.57287052834834,-42.702688120482556,19.919672630247188,0.07471648210709284,0.045604388284590174,-0.23031878974288714,0.13955815136432648,0.1397433802485466,0.13975846767425537,0.13973604887723923,-1.0,-0.38331471481399576,-10.722831412838003,-0.6288056888844393,104.15238502446395,0.0,0.0,0.0
154,7.75,176.36547554454444,-10.303526556875935,106.56051710073426,-1.983473852176825,-1.2420416032521708,-2.070150909776747,15.03525459558433,-42.85284351249436,19.91019796269378,0.07520086755415825,0.045760123859115535,-0.23027207013219608,0.139058668166399,0.13922276347875595,0.1392619013786316,0.13921460509300232,-1.0,-0.37911605669154463,-10.522504744069481,-0.6300344126516386,105.3523085218568,0.0,0.0,0.0
155,7.800000000000001,178.51283592489395,-10.06571668717945,107.77681990625399,-1.987106085667646,-1.253506278418752,-2.062340338819885,15.499485933349426,-42.997913931266744,19.902154584588367,0.07568420145954793,0.045926103167160365,-0.23024492617696538,0.13855759799480438,0.13869906216859818,0.13876396045088768,0.13869035616517067,-1.0,-0.3747052323108334,-10.303526556875935,-0.6312653613237051,106.56051710073426,0.0,0.0,0.0
156,7.8500000000000005,180.66881461210133,-9.808895348086113,109.00102363091048,-1.9911031319110317,-1.2649638330930968,-2.054150270248668,15.965502327472127,-43.13787560861178,19.895535349069863,0.07616726063860621,0.04610265765342092,-0.2302387615665795,0.13805468380451202,0.1381717398762703,0.1382642537355423,0.13816260918974876,-1.0,-0.37005929083358946,-10.06571668717945,-0.6324976170178674,107.77681990625399,0.0,0.0,0.0
157,7.9,182.83335434230673,-9.532882876533888,110.23293256847717,-1.9955067392038977,-1.2764144035064784,-2.0455386937524866,16.43324147443306,-43.272705062926775,19.890333026718974,0.07665071764487132,0.04629077360297465,-0.2302551051601769,0.13754980266094208,0.1376405954360962,0.13776279240846634,0.1376311406493187,-1.0,-0.3651507421181708,-9.808895348086113,-0.6337302440249261,109.00102363091048,0.0,0.0,0.0
158,7.95,185.00639507850104,-9.237499561861855,111.47234859955313,-2.0003650889091324,-1.2878580654106575,-2.0364571345553997,16.90264097821271,-43.402379077742715,19.88654024589142,0.07713520459173476,0.046491086902077955,-0.23029580321162954,0.137042798101902,0.1371050477027893,0.1372593529522419,0.137095358222723,-1.0,-0.3599465557774221,-9.532882876533888,-0.6349622663888537,110.23293256847717,0.0,0.0,0.0
159,8.0,187.18787391236086,-8.922565458014924,112.71907121070228,-2.0057341800383313,-1.2992948118925953,-2.0268492675419645,17.373638347884498,-43.52687467910181,19.884149601478637,0.07762108647303746,0.046705167353622505,-0.2303628539666535,0.13653340190649033,0.13656476140022278,0.1367538571357727,0.13655487075448036,-1.0,-0.35440685265903044,-9.237499561861855,-0.6361926570164337,111.47234859955313,0.0,0.0,0.0
160,8.05,189.37772497190272,-8.587900183942597,113.97289748524021,-2.0116793518434664,-1.310724542631664,-2.0166494137180404,17.846170993878413,-43.64616910832363,19.8831536306488,0.07810802540472855,0.0469340681107948,-0.2304586490616204,0.1360214352607727,0.13601908832788467,0.13624602556228638,0.1360088847577572,-1.0,-0.34848320534037447,-8.922565458014924,-0.6374203126560415,112.71907121070228,0.0,0.0,0.0
161,8.1,191.57587928510864,-8.23332271566936,115.23362214689911,-2.0182774907112724,-1.3221470249473477,-2.005780363972492,18.320176225091927,-43.76023979400923,19.883544971160497,0.07859542283843761,0.047179840773562,-0.23058590646833196,0.13550670817494392,0.1354675590991974,0.1357358694076538,0.1354568749666214,-1.0,-0.3421164062597217,-8.587900183942597,-0.6386440341300269,113.97289748524021,0.0,0.0,0.0
162,8.15,193.78226466985754,-7.858651239531177,116.50103756019274,-2.0256195366467074,-1.3335618707457326,-1.994150890651761,18.79559124380888,-43.86906431801714,19.88531635531631,0.07908131450672624,0.04744402813275365,-0.23074782695621268,0.13498906418681145,0.1349095031619072,0.1352231316268444,0.1348978914320469,-1.0,-0.3352335179875837,-8.23332271566936,-0.639862483116629,115.23362214689911,0.0,0.0,0.0
163,8.200000000000001,195.99680557245333,-7.463702980745374,117.77493379452524,-2.033814055542315,-1.3449684723566975,-1.9816522392602243,19.272353141545143,-43.9726203796207,19.88846079738765,0.07956298070554549,0.04772991293639351,-0.23094801809638754,0.13446825742721558,0.1343444176018238,0.13470791280269623,0.13433127477765083,-1.0,-0.3277438994147641,-7.858651239531177,-0.641074141209068,116.50103756019274,0.0,0.0,0.0
164,8.25,198.2194229425775,-7.048294161613336,119.05509865417784,-2.042991389858631,-1.3563659610397891,-1.9681540237092061,19.750398892079154,-44.070885753958265,19.892971551866765,0.08003618544587883,0.0480397866678884,-0.23119089212268606,0.13394417613744736,0.13377124071121216,0.1341899000108242,0.1337556503713131,-1.0,-0.3195338376545067,-7.463702980745374,-0.642277235932313,117.77493379452524,0.0,0.0,0.0
165,8.3,200.45003402775328,-6.6122399592503776,120.34131783497,-2.0533097491657384,-1.3677530943243097,-1.9534982041155433,20.229665346152707,-44.16383825098427,19.89884247555755,0.08049399402917322,0.048377757620072896,-0.23148144688457267,0.1334167644381523,0.1331896372139454,0.1336693949997425,0.13317013531923294,-1.0,-0.31045915044774064,-7.048294161613336,-0.6434696620542979,119.05509865417784,0.0,0.0,0.0
166,8.35,202.6885522163773,-6.155354604544835,121.63337504895618,-2.064962727504516,-1.3791281530835056,-1.9374917118024704,20.710089222185527,-44.25145566871726,19.906068010823553,0.08092701968170239,0.048748494424697114,-0.23182564582675713,0.132885854691267,0.13259853422641754,0.13314633071422577,0.13257315382361412,-1.0,-0.30033493377687775,-6.6122399592503776,-0.6446488392311193,120.34131783497,0.0,0.0,0.0
167,8.4,204.93488682993424,-5.677451679344278,122.9310523078029,-2.078189732884439,-1.3904887707847884,-1.9198961421909893,21.19160709762944,-44.33371574915975,19.91464350366809,0.08132086289973946,0.04915775361036308,-0.2322306191548707,0.13235153630375862,0.13199717178940773,0.13262099772691727,0.13196292892098427,-1.0,-0.28892116597207224,-6.155354604544835,-0.6458115353971526,121.63337504895618,0.0,0.0,0.0
168,8.450000000000001,207.18894289390676,-5.178344599285582,124.23413033945275,-2.093290263504896,-1.4018317009950771,-1.9004137309648754,21.674155398393626,-44.41059613806094,19.92456546420421,0.08165478709397161,0.04961304820552149,-0.2327047934755685,0.13181380927562714,0.1313847340643406,0.13209372013807297,0.13133735954761505,-1.0,-0.27590231328121545,-5.677451679344278,-0.6469535916502791,122.9310523078029,0.0,0.0,0.0
169,8.5,209.45062091939096,-4.657847539722821,125.54238920003846,-2.110643612012221,-1.4131524874274124,-1.8786679705498264,22.157670386862183,-44.48207435157817,19.93583196515013,0.0818987264513347,0.05012360563384422,-0.2332583924755456,0.1312730312347412,0.13076042756438255,0.1315651573240757,0.13069376349449158,-1.0,-0.26085836121792844,-5.178344599285582,-0.648069509349465,124.23413033945275,0.0,0.0,0.0
170,8.55,211.7198166651149,-4.115776924865218,126.85560922936843,-2.1307369034534256,-1.4244449796477137,-1.85417604094921,22.64208814861466,-44.548127764230266,19.948443181621936,0.08200951298848626,0.050701812736153984,-0.2339037498459222,0.13072970509529114,0.13012372702360153,0.13103638216853142,0.13002896681427956,-1.0,-0.24322383680007828,-4.657847539722821,-0.6491518264209343,125.54238920003846,0.0,0.0,0.0
171,8.6,213.99642092122195,-3.5519537917954103,128.17357247114953,-2.154205218368928,-1.435700633685119,-1.8263093482782127,23.127344577561832,-44.608733630816516,19.96240198972264,0.08192432834870286,0.051363644420268494,-0.2346559664234521,0.130184568464756,0.1294742077589035,0.13050875812768936,0.1293385773897171,-1.0,-0.2222312622964674,-4.115776924865218,-0.6501901448011886,126.85560922936843,0.0,0.0,0.0
172,8.65,216.2803192754346,-2.9662073929062727,129.49606487384887,-2.1818907778901155,-1.4469074456849256,-1.79423532821556,23.613375360963577,-44.66386917426941,19.977715019366762,0.08155343751602924,0.052130400076645704,-0.23553378637880107,0.1296391636133194,0.1288120374083519,0.1299847550690174,0.1286173313856125,-1.0,-0.19683827027810558,-3.5519537917954103,-0.6511696299400975,128.17357247114953,0.0,0.0,0.0
173,8.700000000000001,218.57139192002708,-2.3583807537524244,130.82287963910724,-2.2149316646392645,-1.4580483240841418,-1.7568300801782464,24.1001159645114,-44.71351178519207,19.99439400194962,0.08077037717988073,0.05303013841131032,-0.23656088914722226,0.1290961056947708,0.12813794240355492,0.1294681392610073,0.12785854563117027,-1.0,-0.16565041664409413,-2.9662073929062727,-0.6520687099240241,129.49606487384887,0.0,0.0,0.0
174,8.75,220.86951343159242,-1.7283389460769891,132.15382239955684,-2.2548983538511336,-1.469098505896025,-1.7125436833512366,24.587501620270913,-44.757639416328566,20.01245803449287,0.07940540926877826,0.054100968192522296,-0.2377678742632272,0.12856051325798035,0.12745362147688866,0.12896575033664703,0.12705517932772636,-1.0,-0.12689224365142304,-2.3583807537524244,-0.6528557745736071,130.82287963910724,0.0,0.0,0.0
