#{"t_start": 1638351831.7875507, "env_id": "PathColav3d-v0"}
r,l,t
-441.307914,186,457.77652
-513.706146,230,458.839826
-277.364638,202,460.046867
-374.18951,194,461.524908
-366.390051,207,463.526132
-228.41435,209,464.490154
-362.622303,268,465.77923
-331.500022,205,466.741493
-432.267454,177,467.713405
-345.950566,172,469.275993
-210.597554,222,470.330599
-317.760487,259,472.139318
-386.976434,204,473.379148
-308.157468,175,474.282772
-276.606933,197,475.964381
-294.096688,182,476.787451
-391.014841,213,477.763505
-307.91251,222,478.8232
-313.964148,241,480.651037
-391.429333,234,481.688103
-349.425144,254,482.852034
-330.013191,237,483.89197
-410.58198,309,485.968107
-267.301686,205,486.929233
-436.919822,236,488.041329
-306.354358,209,488.965677
-340.221476,239,490.062387
-271.425018,250,491.935578
-405.555217,220,493.026323
-342.83243,246,494.175328
-399.252724,237,495.249786
-305.007662,217,497.008996
-329.485893,230,498.113382
-516.215417,233,499.363498
-252.444563,207,500.390879
-355.922475,268,501.74768
-428.488688,237,503.509311
-358.829505,230,504.526943
-292.506586,238,505.613058
-210.847781,196,506.516879
-271.729123,241,508.431866
-284.699124,247,509.582591
-435.757249,296,510.98379
-306.957577,267,512.324227
-275.560173,212,514.013912
-470.50206,225,515.095946
-309.153237,184,515.921321
-307.255646,255,517.028526
-368.84234,221,518.088986
-433.607866,238,520.100486
-235.125103,206,521.151215
-263.417538,240,522.379043
-577.461408,282,523.711913
-396.450526,225,525.577448
-453.559696,199,526.546233
-353.516278,217,527.521863
-265.666372,187,528.455666
-245.621715,204,529.435374
-211.707807,194,531.082499
-298.166832,203,532.010731
-252.187026,203,532.935944
-333.201506,199,533.848693
-330.13948,207,534.820369
-466.420601,221,536.578589
-313.255741,196,537.521565
-313.195681,170,538.382249
-485.866947,241,539.552743
-351.12984,205,540.595947
-359.033334,198,542.423452
-389.338763,229,543.659417
-515.870115,212,544.861727
-343.077321,206,545.869931
-300.024322,189,546.745596
-576.086221,283,548.871955
-269.984589,183,549.722879
-481.717632,213,550.712743
-275.807314,188,551.609949
-205.982075,192,552.476244
-373.551714,185,554.116717
-340.248631,201,555.095999
-608.976302,205,556.057239
-369.989503,236,557.153074
-1000.550565,387,559.867245
-345.394648,199,560.776619
-445.256828,230,561.819139
-379.410817,221,562.890966
-499.471466,215,564.088601
-367.515456,236,566.887458
-1027.509218,147,567.978566
-443.167229,178,568.895216
-309.111565,233,570.479592
-550.095049,241,572.520849
-297.863094,263,575.179429
-343.326485,257,577.403702
-302.178918,247,579.33879
-474.739115,286,581.078068
-248.301615,228,583.903803
-391.582633,232,585.402794
-1027.617592,132,586.163758
-317.271192,212,587.425384
-427.799022,193,588.648114
-442.321364,247,592.140772
-346.105846,220,594.61216
-420.183261,281,596.93794
-376.048351,274,598.593637
-394.032198,268,601.172918
-334.142942,192,602.792053
-507.687921,256,604.610407
-303.23134,234,606.792568
-449.043838,221,609.427776
-341.962732,227,611.598988
-335.624149,222,613.410178
-433.070026,245,615.447436
-405.475955,239,618.115093
-356.796525,201,619.197672
-499.173143,192,620.489377
-369.240453,226,621.77857
-339.275733,198,622.770696
-360.529152,200,624.463332
-313.020426,240,625.656329
-427.608037,224,626.732506
-298.242737,195,627.746603
-556.741624,240,628.881168
-344.880702,229,631.221273
-388.814018,249,632.742992
-389.256638,222,634.261177
-318.346789,208,635.663427
-333.810136,267,638.861498
-320.59007,198,640.229842
-417.998833,237,641.916327
-322.602527,229,643.090796
-250.472531,225,644.127207
-304.281112,208,645.915328
-337.806927,208,646.933449
-219.994144,223,648.038124
-218.01838,238,649.230117
-301.057865,255,651.360027
-281.884266,203,652.594255
-341.714737,225,654.567379
-283.752942,242,655.853245
-344.820495,270,657.196565
-551.445046,254,659.115717
-356.580448,294,660.535704
-440.058123,208,661.502635
-334.320373,233,662.568745
-603.547785,272,664.502568
-312.57327,250,665.656325
-381.320337,259,666.863114
-259.707107,243,667.916891
-406.227729,209,669.55458
-355.295657,252,670.633682
-338.42988,253,671.752928
-474.282196,249,672.92821
-710.174128,324,675.110348
-387.156396,244,676.230561
-381.426608,251,677.362522
-532.013559,256,678.500666
-356.355813,269,680.409826
-311.448621,246,681.513267
-467.832199,285,682.880397
-423.586128,262,684.18598
-281.180768,247,686.218888
-346.632527,249,687.373671
-362.134287,213,688.380222
-352.114442,250,689.626679
-444.448856,209,691.360588
-300.389829,216,692.432157
-444.53568,209,693.389882
-529.764592,201,694.296821
-317.479323,254,695.457803
-426.107405,232,697.512765
-262.449236,178,698.445134
-329.604395,219,699.481233
-292.722223,221,700.538333
-249.965046,219,701.539204
-407.090671,271,703.529978
-248.465307,211,704.571186
-315.772394,184,705.421924
-287.762235,243,706.548224
-279.771992,224,708.205246
-295.824798,190,709.083749
-249.075763,213,710.002874
-365.26604,211,710.974836
-378.745723,224,712.016459
-379.695952,223,713.827585
-388.828952,211,715.030642
-256.635923,216,716.38061
-439.124598,208,717.350341
-324.808099,199,718.352973
-651.79224,211,720.055445
-277.945625,204,721.003364
-332.424841,199,721.932164
-339.217488,196,722.819606
-360.4503,196,723.672489
-306.494847,245,725.479267
-388.768093,242,726.557383
-394.595261,188,727.408521
-308.43945,212,728.364045
-337.134712,283,730.356346
-339.207864,220,731.381155
-672.101788,254,732.550183
-308.77162,206,733.456466
-329.610158,245,734.510104
-239.015277,197,736.050994
-495.990469,220,737.064128
-328.033311,216,738.083014
-446.559089,207,739.033702
-445.973832,201,739.919871
-393.831871,165,741.333728
-335.767772,185,742.180521
-271.781043,205,743.086241
-262.328018,235,744.160603
-293.331698,202,745.189453
-397.773684,228,747.293534
-323.63858,191,748.25027
-219.53325,204,749.330981
-326.802597,213,750.394084
-300.698526,210,751.373585
-465.641586,180,753.162123
-328.40223,201,754.140423
-382.066307,204,755.085393
-450.305954,230,756.240611
-377.90129,214,757.313965
-302.606984,214,759.239995
-256.167645,244,760.493214
-246.109998,225,761.543326
-307.173877,211,762.517149
-356.932723,227,764.301099
-261.407962,217,765.354056
