#{"t_start": 1634713766.5162709, "env_id": "PathColav3d-v0"}
r,l,t
-198.789079,192,962.771685
-118.899725,195,963.717706
-160.41239,156,964.48621
-117.896402,143,965.146739
-110.748325,131,965.786852
-410.406652,501,969.167194
-86.9522,148,969.891225
-131.879479,172,970.761914
-101.445583,149,971.470776
-117.713954,159,972.241682
-120.434379,156,973.722828
-186.480271,209,974.697605
-131.764381,161,975.545462
-169.822654,170,976.451041
-67.380613,120,977.038564
-251.598964,216,978.782308
-75.534382,153,979.551754
-91.447188,159,980.315711
-138.735585,157,981.077707
-82.328553,141,981.783603
-85.019351,146,982.454858
-168.08333,164,983.28221
-84.036041,152,984.767502
-186.728599,181,985.68047
-117.838928,154,986.477639
-81.898172,150,987.167768
-145.303019,162,987.92326
-113.667756,179,988.775392
-126.177211,153,990.288713
-159.302998,201,991.286045
-467.107678,501,993.970863
-104.968254,151,994.666004
-105.911669,178,996.267713
-326.907204,321,997.832467
-86.793783,135,998.475748
-132.867181,163,999.273452
-109.880403,173,1000.090555
-94.294938,167,1000.902325
-72.988279,143,1002.3364
-66.311351,138,1003.034568
-82.115399,164,1003.83343
-124.187626,153,1004.557495
-123.655924,178,1005.40444
-151.257059,169,1006.189342
-116.893557,135,1007.621472
-86.627754,161,1008.393674
-97.003457,147,1009.124669
-75.777185,133,1009.764957
-75.98984,133,1010.417212
-209.231227,167,1011.238017
-131.583496,175,1012.139831
-133.685814,210,1013.886493
-81.410005,129,1014.522829
-120.606232,147,1015.236884
-109.131043,151,1015.994613
-81.178275,135,1016.671092
-92.328775,170,1017.491897
-84.316411,150,1018.217945
-105.750482,152,1019.723957
-114.688005,163,1020.538781
-155.870023,169,1021.352604
-84.485157,157,1022.120594
-142.710252,168,1022.936367
-94.400235,159,1023.703735
-1976.727301,501,1026.862038
-103.97332,166,1027.740688
-148.447417,159,1028.504308
-131.169836,172,1029.307161
-183.489064,228,1031.247599
-115.322252,140,1031.983402
-131.601202,159,1032.844817
-116.570123,149,1033.725462
-144.016325,161,1034.524325
-391.432185,293,1035.945625
-102.532029,130,1037.356978
-102.733379,143,1038.019967
-142.858476,168,1038.810278
-96.260647,153,1039.527244
-218.35635,200,1040.455771
-164.254065,210,1041.38833
-79.293792,146,1042.75961
-81.401299,160,1043.523319
-119.489846,160,1044.257604
-120.419712,168,1045.053285
-107.933392,143,1045.708251
-127.361635,160,1046.479409
-81.302034,146,1047.85238
-833.481597,501,1050.510958
-84.492444,130,1051.159634
-113.91785,152,1052.031604
-105.071545,166,1052.831465
-126.346746,178,1054.447839
-122.700531,147,1055.222767
-87.759718,132,1056.07462
-130.171044,166,1056.873921
-89.745909,154,1057.636832
-696.065678,322,1060.040072
-94.932123,145,1060.725347
-118.534297,145,1061.389794
-99.434799,153,1062.107523
-192.489947,205,1063.102861
-912.558445,291,1064.503814
-92.955075,158,1065.96629
-107.444685,156,1066.742201
-287.260999,194,1067.671816
-403.627874,501,1070.230342
-98.864749,150,1071.658524
-189.354353,229,1073.1625
-997.184842,501,1075.674808
-75.050077,129,1076.277171
-102.758475,142,1077.698935
-8980.396763,501,1080.289336
-86.303386,126,1080.853159
-137.30457,189,1081.737674
-116.025525,137,1082.359121
-183.760357,201,1084.07287
-79.22062,143,1084.729108
-141.691948,154,1085.539894
-103.886135,167,1086.393689
-129.435248,156,1087.206795
-83.385253,149,1087.916954
-110.158203,159,1089.4112
-131.861505,157,1090.296041
-153.29997,170,1091.080146
-123.334584,171,1091.893246
-119.146893,161,1092.760896
-111.924733,148,1093.561474
-103.496764,137,1094.89611
-174.941442,149,1095.59182
-80.745653,142,1096.261811
-124.198268,163,1096.99388
-100.230807,161,1097.721666
-163.558555,175,1098.562092
